C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_18_625.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_18_625.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_18_625.jpg, 0, 0, 0, 7.92472E-05
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_18_731.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_18_731.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_18_731.jpg, 0, 0, 0, 7.808012E-05
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_18_838.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_18_838.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_18_838.jpg, 0, 0, 0, 7.799132E-05
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_18_945.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_18_945.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_18_945.jpg, 0, 0, 0, 7.797694E-05
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_19_045.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_19_045.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_19_045.jpg, 0, 0, 0, 7.811293E-05
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_19_150.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_19_150.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_19_150.jpg, 0, 0, 0, 8.016388E-05
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_19_253.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_19_253.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_19_253.jpg, 0, 0, 0, 7.897149E-05
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_19_361.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_19_361.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_19_361.jpg, 0, 0.1866183, 0, 0.08024054
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_19_464.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_19_464.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_19_464.jpg, -0.0247368, 0.4727541, 0, 0.4730587
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_19_566.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_19_566.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_19_566.jpg, -0.2796876, 0.826916, 0, 1.374684
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_19_672.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_19_672.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_19_672.jpg, 0, 1, 0, 2.496857
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_19_773.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_19_773.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_19_773.jpg, 0, 1, 0, 3.671133
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_19_879.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_19_879.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_19_879.jpg, 0, 1, 0, 4.841441
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_19_980.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_19_980.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_19_980.jpg, -0.2821251, 1, 0, 5.984517
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_20_081.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_20_081.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_20_081.jpg, -0.06169982, 1, 0, 7.128226
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_20_184.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_20_184.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_20_184.jpg, 0, 1, 0, 8.260005
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_20_289.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_20_289.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_20_289.jpg, -0.172473, 1, 0, 9.601323
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_20_391.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_20_391.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_20_391.jpg, -0.2888547, 0.9521206, 0, 10.66312
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_20_497.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_20_497.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_20_497.jpg, 0, 0.654801, 0, 11.34837
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_20_597.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_20_597.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_20_597.jpg, 0, 0.3553721, 0, 11.7653
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_20_698.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_20_698.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_20_698.jpg, -0.3036009, 0.05177122, 0, 12.03448
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_20_798.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_20_798.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_20_798.jpg, -0.04816204, 0, 0, 11.97972
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_20_900.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_20_900.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_20_900.jpg, 0, 0, 0, 11.79749
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_21_004.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_21_004.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_21_004.jpg, -0.31176, 0, 0, 11.73426
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_21_106.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_21_106.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_21_106.jpg, -0.08599882, 0, 0, 11.55967
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_21_208.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_21_208.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_21_208.jpg, -0.1787241, 0, 0, 11.40161
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_21_311.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_21_311.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_21_311.jpg, -0.4890336, 0, 0, 11.21524
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_21_416.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_21_416.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_21_416.jpg, -0.7808408, 0, 0, 10.96656
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_21_520.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_21_520.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_21_520.jpg, -1, 0, 0, 10.67045
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_21_651.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_21_651.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_21_651.jpg, -0.6119593, 0, 0, 10.54443
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_21_758.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_21_758.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_21_758.jpg, -0.3121043, 0, 0, 10.46466
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_21_859.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_21_859.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_21_859.jpg, -0.01351279, 0, 0, 10.34815
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_21_962.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_21_962.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_21_962.jpg, 0, 0.3153954, 0, 10.45062
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_22_070.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_22_070.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_22_070.jpg, 0, 0.6600183, 0, 11.0548
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_22_171.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_22_171.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_22_171.jpg, 0, 0.9666634, 0, 11.58022
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_22_276.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_22_276.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_22_276.jpg, 0, 1, 0, 12.88214
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_22_378.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_22_378.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_22_378.jpg, -0.2855517, 1, 0, 13.90229
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_22_479.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_22_479.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_22_479.jpg, -0.1989579, 1, 0, 15.1211
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_22_584.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_22_584.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_22_584.jpg, 0, 1, 0, 16.09631
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_22_690.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_22_690.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_22_690.jpg, 0, 1, 0, 17.37236
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_22_794.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_22_794.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_22_794.jpg, 0, 1, 0, 18.43235
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_22_901.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_22_901.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_22_901.jpg, -0.1850892, 1, 0, 19.44246
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_23_006.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_23_006.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_23_006.jpg, -0.1886079, 1, 0, 20.58677
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_23_108.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_23_108.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_23_108.jpg, 0, 1, 0, 21.59356
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_23_215.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_23_215.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_23_215.jpg, 0, 1, 0, 22.56734
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_23_321.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_23_321.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_23_321.jpg, -0.0242688, 1, 0, 23.55822
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_23_424.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_23_424.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_23_424.jpg, -0.3319113, 1, 0, 24.47132
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_23_532.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_23_532.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_23_532.jpg, -0.05530109, 1, 0, 25.59743
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_23_637.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_23_637.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_23_637.jpg, 0, 1, 0, 26.53978
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_23_744.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_23_744.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_23_744.jpg, 0, 1, 0, 27.48004
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_23_846.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_23_846.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_23_846.jpg, 0, 0.6448339, 0, 28.34023
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_23_951.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_23_951.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_23_951.jpg, -0.0793767, 0.3320306, 0, 28.65322
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_24_056.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_24_056.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_24_056.jpg, -0.3665247, 0.04488257, 0, 28.51404
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_24_157.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_24_157.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_24_157.jpg, -0.308922, 0, 0, 28.10047
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_24_257.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_24_257.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_24_257.jpg, -0.009366259, 0, 0, 27.82062
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_24_360.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_24_360.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_24_360.jpg, 0, 0, 0, 27.53234
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_24_466.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_24_466.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_24_466.jpg, -0.0958176, 0, 0, 27.19871
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_24_567.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_24_567.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_24_567.jpg, -0.2413311, 0, 0, 26.86752
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_24_673.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_24_673.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_24_673.jpg, 0, 0, 0, 26.59581
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_24_780.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_24_780.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_24_780.jpg, 0, 0, 0, 26.32666
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_24_881.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_24_881.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_24_881.jpg, 0, 0, 0, 26.06197
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_24_984.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_24_984.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_24_984.jpg, 0, 0.1063242, 0, 25.81982
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_25_084.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_25_084.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_25_084.jpg, 0, 0.4086345, 0, 25.89042
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_25_192.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_25_192.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_25_192.jpg, 0, 0.7844773, 0, 26.4643
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_25_293.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_25_293.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_25_293.jpg, -0.3024675, 0.8548504, 0, 27.23364
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_25_399.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_25_399.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_25_399.jpg, -0.005240975, 0.5576239, 0, 27.81769
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_25_507.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_25_507.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_25_507.jpg, 0, 0.2137939, 0, 28.03532
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_25_613.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_25_613.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_25_613.jpg, 0, 0, 0, 27.84735
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_25_716.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_25_716.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_25_716.jpg, -0.0539208, 0, 0, 27.56754
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_25_820.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_25_820.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_25_820.jpg, -0.3636299, 0, 0, 27.21505
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_25_922.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_25_922.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_25_922.jpg, -0.6691533, 0, 0, 26.68336
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_26_029.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_26_029.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_26_029.jpg, -0.3781032, 0, 0, 26.25554
C:\Users\USER\Downloads\Major Project udemy\Data\IMG\center_2019_04_18_14_42_26_132.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\left_2019_04_18_14_42_26_132.jpg, C:\Users\USER\Downloads\Major Project udemy\Data\IMG\right_2019_04_18_14_42_26_132.jpg, -0.06703977, 0, 0, 26.0066
